ANNO_SOLARE;COD_ATENEO;NOME_ATENEO;CODICE_SPESA;DESCRIZIONE_SPESA;SPESA_TOTALE;SPESA_DI_CUI_REGIONALE
2012;05812;Roma - Università Europea;42    ;ALTRE SPESE PER IL DSU - Spesa per gestione degli alloggi;0;0
2012;05812;Roma - Università Europea;43    ;ALTRE SPESE PER IL DSU - Spesa per trasporto studenti;0;0
2012;05812;Roma - Università Europea;44    ;ALTRE SPESE PER IL DSU - Spesa per interventi a favore di studenti in situazione di handicap non ripartibile tra studenti;0;0
2012;05812;Roma - Università Europea;45    ;ALTRE SPESE PER IL DSU - Altre spese per il DSU non ripartibile tra studenti;0;0
2012;05812;Roma - Università Europea;51    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Ammontare dei prestiti;0;0
2012;05812;Roma - Università Europea;52    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Fondo di garanzia;0;0
2012;05812;Roma - Università Europea;53;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Ammontare contributi in conto interesse e/o conto capitale a carico dell'Ateneo;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";S300  ;INTERVENTI A FAVORE DEGLI STUDENTI - TOTALE INTERVENTI;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";S310  ;BORSE DI STUDIO - TOTALE BORSE;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";3110  ;Dottorato di ricerca;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";3120  ;Scuole di specializzazione;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";3130  ;Scuole di specializzazione mediche a norma UE;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";3140  ;Post dottorato;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";3150  ;Perfezionamento all'estero;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";3160  ;Altre borse;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";3161  ;Altre borse - di cui a studenti iscritti a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";3162  ;Altre borse - di cui a studenti iscritti a corsi di dottorato;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";3163  ;Altre borse - di cui a studenti iscritti a corsi di specializzazione;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";3164  ;Altre borse - di cui a studenti iscritti a corsi di perfezionamento e master;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";3166  ;Altre borse - di cui borse di studio per attività di ricerca;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";3165  ;Altre borse - di cui altre borse;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";S320  ;ALTRI INTERVENTI - TOTALE ALTRI INTERVENTI;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";3210  ;Attività part-time;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";3220  ;Programmi di mobilità e scambi culturali studenti;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";3221  ;Programmi di mobilità e scambi culturali studenti - di cui da cofinanziamento MIUR;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";3222  ;Programmi di mobilità e scambi culturali studenti - di cui spesa finanziata dall'Unione Europea o da altre istituzioni;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";3223  ;Programmi di mobilità e scambi culturali studenti - di cui spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";3230  ;Iniziative ed attività culturali gestite dagli studenti;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";3240  ;Altri interventi a favore degli studenti;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";3241  ;Altri interventi a favore degli studenti - di cui contributi finanziari a favore di studenti in situazione di handicap;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";3245  ;Altri interventi a favore degli studenti - di cui contributi non finanziari a favore di studenti in situazione di handicap;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";3242  ;Altri interventi a favore degli studenti - di cui contributi-alloggio;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";3243  ;Altri interventi a favore degli studenti - di cui mobilità dei dottorandi;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";3246  ;Altri interventi a favore degli studenti - di cui trasporto studenti;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";3244  ;Altri interventi a favore degli studenti - di cui altri sussidi;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";9190  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - Erogazione borse di studio per conto della Regione (artt. 8 e 21 della Legge 390 del 1991);0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";9191  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";9192  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di dottorato;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";9193  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di specializzazione;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";9194  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di perfezionamento e master;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";9195  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui altre borse (specificare);0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";9200  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - Erogazione servizi e contributi per conto della Regione;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";40    ;ALTRE SPESE PER IL DSU - TOTALE;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";41    ;ALTRE SPESE PER IL DSU - Spesa per gestione della mensa;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";42    ;ALTRE SPESE PER IL DSU - Spesa per gestione degli alloggi;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";43    ;ALTRE SPESE PER IL DSU - Spesa per trasporto studenti;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";44    ;ALTRE SPESE PER IL DSU - Spesa per interventi a favore di studenti in situazione di handicap non ripartibile tra studenti;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";45    ;ALTRE SPESE PER IL DSU - Altre spese per il DSU non ripartibile tra studenti;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";51    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Ammontare dei prestiti;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";52    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Fondo di garanzia;0;0
2012;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";53;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Ammontare contributi in conto interesse e/o conto capitale a carico dell'Ateneo;0;0
2012;05814;Roma - Universitas Mercatorum;S300  ;INTERVENTI A FAVORE DEGLI STUDENTI - TOTALE INTERVENTI;0;0
2012;05814;Roma - Universitas Mercatorum;S310  ;BORSE DI STUDIO - TOTALE BORSE;0;0
2012;05814;Roma - Universitas Mercatorum;3110  ;Dottorato di ricerca;0;0
2012;05814;Roma - Universitas Mercatorum;3120  ;Scuole di specializzazione;0;0
2012;05814;Roma - Universitas Mercatorum;3130  ;Scuole di specializzazione mediche a norma UE;0;0
2012;05814;Roma - Universitas Mercatorum;3140  ;Post dottorato;0;0
2012;05814;Roma - Universitas Mercatorum;3150  ;Perfezionamento all'estero;0;0
2012;05814;Roma - Universitas Mercatorum;3160  ;Altre borse;0;0
2012;05814;Roma - Universitas Mercatorum;3161  ;Altre borse - di cui a studenti iscritti a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;0;0
2012;05814;Roma - Universitas Mercatorum;3162  ;Altre borse - di cui a studenti iscritti a corsi di dottorato;0;0
2012;05814;Roma - Universitas Mercatorum;3163  ;Altre borse - di cui a studenti iscritti a corsi di specializzazione;0;0
2012;05814;Roma - Universitas Mercatorum;3164  ;Altre borse - di cui a studenti iscritti a corsi di perfezionamento e master;0;0
2012;05814;Roma - Universitas Mercatorum;3166  ;Altre borse - di cui borse di studio per attività di ricerca;0;0
2012;05814;Roma - Universitas Mercatorum;3165  ;Altre borse - di cui altre borse;0;0
2012;05814;Roma - Universitas Mercatorum;S320  ;ALTRI INTERVENTI - TOTALE ALTRI INTERVENTI;0;0
2012;05814;Roma - Universitas Mercatorum;3210  ;Attività part-time;0;0
2012;05814;Roma - Universitas Mercatorum;3220  ;Programmi di mobilità e scambi culturali studenti;0;0
2012;05814;Roma - Universitas Mercatorum;3221  ;Programmi di mobilità e scambi culturali studenti - di cui da cofinanziamento MIUR;0;0
2012;05814;Roma - Universitas Mercatorum;3222  ;Programmi di mobilità e scambi culturali studenti - di cui spesa finanziata dall'Unione Europea o da altre istituzioni;0;0
2012;05814;Roma - Universitas Mercatorum;3223  ;Programmi di mobilità e scambi culturali studenti - di cui spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0;0
2012;05814;Roma - Universitas Mercatorum;3230  ;Iniziative ed attività culturali gestite dagli studenti;0;0
2012;05814;Roma - Universitas Mercatorum;3240  ;Altri interventi a favore degli studenti;0;0
2012;05814;Roma - Universitas Mercatorum;3241  ;Altri interventi a favore degli studenti - di cui contributi finanziari a favore di studenti in situazione di handicap;0;0
2012;05814;Roma - Universitas Mercatorum;3245  ;Altri interventi a favore degli studenti - di cui contributi non finanziari a favore di studenti in situazione di handicap;0;0
2012;05814;Roma - Universitas Mercatorum;3242  ;Altri interventi a favore degli studenti - di cui contributi-alloggio;0;0
2012;05814;Roma - Universitas Mercatorum;3243  ;Altri interventi a favore degli studenti - di cui mobilità dei dottorandi;0;0
2012;05814;Roma - Universitas Mercatorum;3246  ;Altri interventi a favore degli studenti - di cui trasporto studenti;0;0
2012;05814;Roma - Universitas Mercatorum;3244  ;Altri interventi a favore degli studenti - di cui altri sussidi;0;0
2012;05814;Roma - Universitas Mercatorum;9190  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - Erogazione borse di studio per conto della Regione (artt. 8 e 21 della Legge 390 del 1991);0;0
2012;05814;Roma - Universitas Mercatorum;9191  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;0;0
2012;05814;Roma - Universitas Mercatorum;9192  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di dottorato;0;0
2012;05814;Roma - Universitas Mercatorum;9193  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di specializzazione;0;0
2012;05814;Roma - Universitas Mercatorum;9194  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di perfezionamento e master;0;0
2012;05814;Roma - Universitas Mercatorum;9195  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui altre borse (specificare);0;0
2012;05814;Roma - Universitas Mercatorum;9200  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - Erogazione servizi e contributi per conto della Regione;0;0
2012;05814;Roma - Universitas Mercatorum;40    ;ALTRE SPESE PER IL DSU - TOTALE;0;0
2012;05814;Roma - Universitas Mercatorum;41    ;ALTRE SPESE PER IL DSU - Spesa per gestione della mensa;0;0
2012;05814;Roma - Universitas Mercatorum;42    ;ALTRE SPESE PER IL DSU - Spesa per gestione degli alloggi;0;0
2012;05814;Roma - Universitas Mercatorum;43    ;ALTRE SPESE PER IL DSU - Spesa per trasporto studenti;0;0
2012;05814;Roma - Universitas Mercatorum;44    ;ALTRE SPESE PER IL DSU - Spesa per interventi a favore di studenti in situazione di handicap non ripartibile tra studenti;0;0
2012;05814;Roma - Universitas Mercatorum;45    ;ALTRE SPESE PER IL DSU - Altre spese per il DSU non ripartibile tra studenti;0;0
2012;05814;Roma - Universitas Mercatorum;51    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Ammontare dei prestiti;0;0
2012;05814;Roma - Universitas Mercatorum;52    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Fondo di garanzia;0;0
2012;05814;Roma - Universitas Mercatorum;53;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Ammontare contributi in conto interesse e/o conto capitale a carico dell'Ateneo;0;0
2012;05815;Roma - Università telematica Niccolò Cusano (già UNISU);S300  ;INTERVENTI A FAVORE DEGLI STUDENTI - TOTALE INTERVENTI;0;0
2012;05815;Roma - Università telematica Niccolò Cusano (già UNISU);S310  ;BORSE DI STUDIO - TOTALE BORSE;0;0
2012;05815;Roma - Università telematica Niccolò Cusano (già UNISU);3110  ;Dottorato di ricerca;0;0
2012;05815;Roma - Università telematica Niccolò Cusano (già UNISU);3120  ;Scuole di specializzazione;0;0
2012;05815;Roma - Università telematica Niccolò Cusano (già UNISU);3130  ;Scuole di specializzazione mediche a norma UE;0;0
2012;05815;Roma - Università telematica Niccolò Cusano (già UNISU);3140  ;Post dottorato;0;0
2012;05815;Roma - Università telematica Niccolò Cusano (già UNISU);3150  ;Perfezionamento all'estero;0;0
2012;05815;Roma - Università telematica Niccolò Cusano (già UNISU);3160  ;Altre borse;0;0
2012;05815;Roma - Università telematica Niccolò Cusano (già UNISU);3161  ;Altre borse - di cui a studenti iscritti a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;0;0
2012;05815;Roma - Università telematica Niccolò Cusano (già UNISU);3162  ;Altre borse - di cui a studenti iscritti a corsi di dottorato;0;0
2012;05815;Roma - Università telematica Niccolò Cusano (già UNISU);3163  ;Altre borse - di cui a studenti iscritti a corsi di specializzazione;0;0
2012;05815;Roma - Università telematica Niccolò Cusano (già UNISU);3164  ;Altre borse - di cui a studenti iscritti a corsi di perfezionamento e master;0;0
2012;05815;Roma - Università telematica Niccolò Cusano (già UNISU);3166  ;Altre borse - di cui borse di studio per attività di ricerca;0;0
